stable_ref,paragraph_id,run_start,run_end,internal_quote_chars,disposition,run_text
LDC.T35.E0030.P024,LDC.T35.E0030.P024,4,303,5,PRESERVED_INSIDE_RUN,"'Fille de Ma Volonté, comme l’a dit ton Jésus, en descendant du Ciel sur la terre : « Je M’en vais et Je reste ». Lorsqu’il est monté au Cie"
LDC.T35.E0018.P025,LDC.T35.E0018.P025,0,262,4,PRESERVED_INSIDE_RUN,"""Notre « Je T’aime » ne sait pas où aller, ni où s’appuyer, s’il ne trouve pas le « Je t’aime » de la créature qui le reçoit pour l'échanger"
LDC.T35.E0008.P026,LDC.T35.E0008.P026,0,226,3,PRESERVED_INSIDE_RUN,"""C'est un immense stratagème de notre Amour que seul un Dieu peut accomplir. Au lieu de dire à la créature « Tu dois Nous imiter. Tu dois fa"
LDC.T35.E0018.P026,LDC.T35.E0018.P026,0,131,2,PRESERVED_INSIDE_RUN,"'Lorsque la créature entend notre « Je t’aime » et Nous le renvoie, dans notre excès d’Amour et apaisés par son amour, Nous disons :'"
LDC.T35.E0030.P026,LDC.T35.E0030.P026,0,364,2,PRESERVED_INSIDE_RUN,"'Par conséquent, en toute vérité, elle peut dire : « Je M’en vais et Je reste. » Je M’en vais au ciel pour le béatifier, pour atteindre Ma P"
LDC.T35.E0006.P027,LDC.T35.E0006.P027,0,404,2,PRESERVED_INSIDE_RUN,"""Tu dois savoir que lorsque Nous aimons sans trouver quelqu'un qui Nous aime, notre Amour ne sait où se tourner pour être aimé en retour. Il"
LDC.T35.E0016.P027,LDC.T35.E0016.P027,0,292,1,PRESERVED_INSIDE_RUN,"'Dans notre excès d’Amour, Nous la regardons. Et Nous trouvons le Ciel et l’Amour que Nous ressentions en étendant sa voûte azurée. Puis Nou"
LDC.T35.E0018.P027,LDC.T35.E0018.P027,2,186,2,PRESERVED_INSIDE_RUN,"'Finalement, on Nous écoute. Notre amour a trouvé où aller, un lieu de refuge. Nous avons été reconnus. Nous avons trouvé quelqu’un qui dit "
LDC.T35.E0016.P028,LDC.T35.E0016.P028,0,137,2,PRESERVED_INSIDE_RUN,"'Ces voix des « Je t’aime » forment la plus belle des musiques célestes. Ce doux son Nous enivre. Et dans notre ivresse, Nous lui disons :'"
LDC.T35.E0018.P028,LDC.T35.E0018.P028,0,555,2,PRESERVED_INSIDE_RUN,"'Mais lorsque Nous ne pouvons pas trouver quelqu’un qui dit « Je t’aime », alors Nous ne trouvons personne qui Nous reconnaisse, qui Nous éc"
LDC.T35.E0043.P028,LDC.T35.E0043.P028,0,158,4,PRESERVED_INSIDE_RUN,"'Même les plus petits « Je Vous aime », « Je vous adore, Je vous bénis » de la créature qui vit dans notre sainte Volonté ont le droit d’êtr"
LDC.T35.E0002.P029,LDC.T35.E0002.P029,0,76,1,PRESERVED_INSIDE_RUN,"""Ce sera l'accomplissement de l'Œuvre de la Création, notre « consummatum est"""
LDC.T35.E0043.P029,LDC.T35.E0043.P029,0,176,3,PRESERVED_INSIDE_RUN,'Même les Saints et les Anges se sentent honorés de faire place en eux au plus petit « Je Vous aime » de cette créature fortunée. Et ils nou
LDC.T35.E0016.P030,LDC.T35.E0016.P030,0,117,1,PRESERVED_INSIDE_RUN,"'Car il manquait une créature qui, unie à notre Volonté, faisait dire à nos Œuvres : « Je t’aime, Je t’aime, Je t’aime'"
LDC.T35.E0043.P030,LDC.T35.E0043.P030,0,155,2,PRESERVED_INSIDE_RUN,'Quelle ne sera pas sa joie lorsqu’elle viendra dans la Patrie céleste et qu’elle verra son « Je vous aime » dans tous les Bienheureux qui a
LDC.T35.E0008.P031,LDC.T35.E0008.P031,0,222,1,PRESERVED_INSIDE_RUN,"""(5) Écoute maintenant une autre surprise d'amour qui est presque incroyable. Lorsque la créature Nous a donné la liberté de l'imiter, de No"
LDC.T35.E0004.P033,LDC.T35.E0004.P033,0,104,1,PRESERVED_INSIDE_RUN,"'Dans notre Volonté, la créature peut dire : « Tout est à Moi, Dieu Lui-même ainsi que la Volonté Divine.'"
LDC.T35.E0018.P033,LDC.T35.E0018.P033,0,297,6,PRESERVED_INSIDE_RUN,"""Celle-ci la dote de son ouïe et de sa parole divine. Ainsi elle entend quand son Créateur lui dit : « Je T’aime. » Et elle répond à son tou"
LDC.T35.E0004.P037,LDC.T35.E0004.P037,0,198,6,PRESERVED_INSIDE_RUN,"""Pouvoir dire : « Tout ce qui est à Nous est à toi » constitue notre plus grand Bonheur. La désunion n'apporte jamais aucun bien : le « tien"
LDC.T35.E0004.P038,LDC.T35.E0004.P038,0,111,4,PRESERVED_INSIDE_RUN,"""Dans notre Volonté, la désunion n'existe pas, ni le « tien » et le « mien ». Car tout est en parfaite harmonie."""
LDC.T35.E0015.P038,LDC.T35.E0015.P038,0,94,1,PRESERVED_INSIDE_RUN,"'Regarde, Ma fille, comme il est écrit en tout ce qu’elle a fait et souffert « Pour Mes enfants'"
LDC.T35.E0002.P040,LDC.T35.E0002.P040,0,274,1,PRESERVED_INSIDE_RUN,'(6) « Hâte-toi ! Je ne peux plus contenir Mon Amour. Je veux voir Mes enfants vivre avec Moi dans cette Divine Volonté qui forme toute Ma G
LDC.T35.E0007.P040,LDC.T35.E0007.P040,0,199,1,PRESERVED_INSIDE_RUN,"'Les anges et les saints, qui le savent, languissent après ton appel pour obtenir ce grand Bien. Et lorsque tu ne les appelles pas, tout inq"
LDC.T35.E0040.P046,LDC.T35.E0040.P046,0,232,1,PRESERVED_INSIDE_RUN,"'C’est pour la créature comme si elle était enfermée dans une chambre et que quelqu’un lui dise : « Derrière cette porte, il y a une autre c"
LDC.T35.E0016.P051,LDC.T35.E0016.P051,0,209,2,PRESERVED_INSIDE_RUN,"'Et la créature, à travers elles, devait aimer leur Créateur. Tu dois savoir que chacun de tes « Je t’aime », que tu caches dans le soleil, "
LDC.T35.E0016.P052,LDC.T35.E0016.P052,0,404,2,PRESERVED_INSIDE_RUN,"'Nous les aimons, Nous les embrassons, Nous les étreignons et ils font notre délice. Nous Nous sentons glorifiés et payés de retour pour tou"
LDC.T35.E0016.P054,LDC.T35.E0016.P054,0,217,4,PRESERVED_INSIDE_RUN,"'Si ces « Je t’aime » ne peuvent être vus que par Nous-mêmes, c’est parce que notre Volonté, Immense également dans la Création, éclipse par"
LDC.T35.E0016.P065,LDC.T35.E0016.P065,0,414,2,PRESERVED_INSIDE_RUN,"'Au contraire, dans la Rédemption : souffrances, amertume, pleurs, remèdes pour restaurer l’homme… Mais la créature, en entrant dans notre V"
LDC.T35.E0016.P066,LDC.T35.E0016.P066,0,145,2,PRESERVED_INSIDE_RUN,"'Mais dans les joyaux de ses « Je t’aime » Je trouverai aussi, celle qui sèche Mes Larmes, celle qui partage Mes Souffrances, celle qui Me d"
LDC.T36.E0007.P004,LDC.T36.E0007.P004,0,157,1,PRESERVED_INSIDE_RUN,"'Pour que celles-ci puissent avoir cours en tant que notre monnaie, Je les frappe de Mon Image et J’écris autour : « Jésus, Roi du Règne de "
LDC.T36.E0046.P004,LDC.T36.E0046.P004,0,388,1,PRESERVED_INSIDE_RUN,'Tu te sens loin de Moi qui vis en toi et t’aime tant. Tu dois savoir que lorsque la créature entre dans notre Vouloir pour y déposer sa vol
LDC.T36.E0003.P005,LDC.T36.E0003.P005,0,345,7,PRESERVED_INSIDE_RUN,"'Ces plaies, comme autant de bouches, brûlaient et ressentaient une soif ardente qui voulait se satisfaire, et incapable de Me contenir, Je "
LDC.T36.E0007.P005,LDC.T36.E0007.P005,0,88,1,PRESERVED_INSIDE_RUN,"""Or, cette monnaie d'Amour donne le droit à la créature de pouvoir Me dire « Je T'ai aimé"""
LDC.T36.E0019.P005,LDC.T36.E0019.P005,0,389,1,PRESERVED_INSIDE_RUN,'Et cela pour que Nous puissions dire des deux côtés : Ce qui est à Moi est à toi. L’Amour vrai n’est satisfait que lorsqu’Il peut dire : « 
LDC.T36.E0003.P006,LDC.T36.E0003.P006,0,213,1,PRESERVED_INSIDE_RUN,"'Ah ! donne-Moi une petite goutte de ton amour pour calmer un peu Ma soif ardente. En tout ce que fait la créature, Je lui répète toujours l"
LDC.T36.E0011.P006,LDC.T36.E0011.P006,0,234,1,PRESERVED_INSIDE_RUN,"'À mesure que la créature répète ses actes, l’un devient une étoile, un autre un soleil, un autre un vent qui gémit et souffle de l’Amour, u"
LDC.T36.E0003.P007,LDC.T36.E0003.P007,0,82,1,PRESERVED_INSIDE_RUN,'De même que Mon Humanité disloquée et blessée n’avait qu’un seul cri : « J’ai soif'
LDC.T36.E0010.P007,LDC.T36.E0010.P007,0,77,2,PRESERVED_INSIDE_RUN,'Je peux dire que Ma Volonté met le « Ça suffit » sur les maux de la créature.'
LDC.T36.E0011.P008,LDC.T36.E0011.P008,0,257,4,PRESERVED_INSIDE_RUN,"'De plus, un acte seul n’a jamais formé de sainteté. Lorsque les actes ne sont pas continuels, ils ne possèdent ni la force ni la vie de l’a"
LDC.T36.E0019.P008,LDC.T36.E0019.P008,0,84,1,PRESERVED_INSIDE_RUN,"'Aussi, aimons-Nous d’un même Amour et disons ensemble : « Ce que tu veux, Je le veux'"
LDC.T36.E0023.P008,LDC.T36.E0023.P008,0,162,1,PRESERVED_INSIDE_RUN,'Je donne la vertu de bilocation à sa propre vie humaine au point de pouvoir dire : « La créature M’a donné autant de vies que Je lui ai don
LDC.T36.E0026.P009,LDC.T36.E0026.P009,0,223,2,PRESERVED_INSIDE_RUN,"'De plus, qu’est-ce que cette Hostie Me donne ? Rien ! Pas même un « Je t’aime », ni souffle, ni battement de cœur ni compagnie. Je reste se"
LDC.T36.E0044.P009,LDC.T36.E0044.P009,0,198,2,PRESERVED_INSIDE_RUN,"'Sais-tu alors ce qui se passe ? Nous voyons la lumière du soleil, tous ses effets, tous les lieux où pénètre sa lumière, ornés par le « Je "
LDC.T36.E0014.P011,LDC.T36.E0014.P011,0,125,1,PRESERVED_INSIDE_RUN,"'Lorsque l’âme y a vécu quelque temps, la trouvant fidèle, Je vais vers elle et Je lui dis : « Donne-Moi ce que Je t’ai donné.'"
LDC.T36.E0003.P012,LDC.T36.E0003.P012,0,55,2,PRESERVED_INSIDE_RUN,"'Ce cri : « J’ai soif », Je l’ai laissé dans Ma Volonté.'"
LDC.T36.E0020.P014,LDC.T36.E0020.P014,0,213,2,PRESERVED_INSIDE_RUN,"'Nous trouvons dans la créature : l’amour qui nous blesse, l’amour qui nous adoucit, l’amour qui dit toujours « Amour ». C’est pourquoi Nous"
LDC.T36.E0018.P015,LDC.T36.E0018.P015,0,119,1,PRESERVED_INSIDE_RUN,"'Je peux dire : « Qu’aurais-Je pu faire que Je n’aie pas fait ? Aurais-Je pu t’aimer davantage, et Je ne l’ai pas fait ?'"
LDC.T36.E0019.P015,LDC.T36.E0019.P015,0,158,1,PRESERVED_INSIDE_RUN,"'(5) Ma Volonté opérante doit faire des prodiges, dans la créature comme en Nous-mêmes, au point de pouvoir dire : « Je suis un Acte divin, "
LDC.T36.E0028.P015,LDC.T36.E0028.P015,0,272,1,PRESERVED_INSIDE_RUN,"'De plus, notre Amour et notre Jalousie sont si grands que Nous ne laissons pas même un seul de ses souffles sans notre clou de Lumière et d"
LDC.T36.E0002.P016,LDC.T36.E0002.P016,0,165,2,PRESERVED_INSIDE_RUN,"'Et chacun reprend en chœur : « Ah ! C’est une âme qui vit dans la Divine Volonté sur la terre ! » Quelles merveilles, quels prodiges, quell"
LDC.T36.E0003.P016,LDC.T36.E0003.P016,0,153,2,PRESERVED_INSIDE_RUN,"'Ce n’est pas seulement Mon « J’ai soif », mais tout ce que J’ai fait et dit dans Ma Volonté qui est toujours dans l’acte de dire à Ma doulo"
LDC.T36.E0011.P017,LDC.T36.E0011.P017,0,216,1,PRESERVED_INSIDE_RUN,"'(5) Mon désir est si grand que l’âme vive dans Mon Vouloir, Mon impatience et Mes soupirs si ardents, que Je vais répétant à l’oreille de s"
LDC.T36.E0018.P017,LDC.T36.E0018.P017,0,117,1,PRESERVED_INSIDE_RUN,"'J’enferme tout dans cet Acte afin de pouvoir dire : « C’est notre acte, un Acte complet. Il ne doit rien lui manquer.'"
LDC.T36.E0039.P017,LDC.T36.E0039.P017,0,238,2,PRESERVED_INSIDE_RUN,'Il la porte dans nos bras et nous fait dire continuellement : « Nous te faisons à notre Image et à notre Ressemblance. » Et notre Amour nou
LDC.T36.E0020.P018,LDC.T36.E0020.P018,0,175,2,PRESERVED_INSIDE_RUN,"'Il voit ses vagues et son souffle investis par ton « Je t’aime » ! Et lorsque nous entendons tes souffles d’amour, Nous soufflons sur toi d"
LDC.T36.E0020.P019,LDC.T36.E0020.P019,0,171,2,PRESERVED_INSIDE_RUN,"'L’air que chacun respire t’attend afin d’être animé par ta voix. Et dans chaque souffle que les choses créées reçoivent, elles reçoivent le"
LDC.T36.E0036.P019,LDC.T36.E0036.P019,0,177,1,PRESERVED_INSIDE_RUN,"'Et pour la satisfaire, Nous lui disons : « Pauvre enfant, tu as raison. Tu es à Nous et tu fais également partie des autres. Tu ressens en "
LDC.T36.E0020.P020,LDC.T36.E0020.P020,0,205,4,PRESERVED_INSIDE_RUN,"'Et dans chaque souffle que les choses créées émettent, ton « Je t’aime » court pour Nous apporter dans le sein de ton « Je t’aime » : Toute"
LDC.T36.E0007.P021,LDC.T36.E0007.P021,0,239,2,PRESERVED_INSIDE_RUN,'J’appelle le ciel tout entier et la sacro-sainte Trinité à fêter la nouvelle fille que J’ai acquise. Tout le monde la reconnaît parce que J
LDC.T36.E0001.P022,LDC.T36.E0001.P022,0,122,2,PRESERVED_INSIDE_RUN,"'Même dans le petit oiseau qui chante et gazouille, nous entendons le « Je vous aime » de celle qui vit dans notre Vouloir.'"
LDC.T36.E0007.P022,LDC.T36.E0007.P022,0,217,2,PRESERVED_INSIDE_RUN,"'Dans Mon Vouloir, elle est toujours avec Moi. Tout ce que Je fais, elle le fait. Par conséquent, dans Mes renaissances continuelles, elle r"
LDC.T36.E0001.P023,LDC.T36.E0001.P023,0,249,3,PRESERVED_INSIDE_RUN,"'Si dans le transport de son amour, l’âme veut Nous aimer encore plus, elle entre dans notre acte créateur et elle prend plaisir à créer des"
LDC.T36.E0007.P023,LDC.T36.E0007.P023,0,150,2,PRESERVED_INSIDE_RUN,"'Bref, si Je souffre, si Je travaille, si Je marche, J’écris : « La fille de Mes souffrances, de Mes œuvres, la fille de Mes pas. » Je l’écr"
LDC.T36.E0046.P023,LDC.T36.E0046.P023,0,434,2,PRESERVED_INSIDE_RUN,"'Ma bonne fille, le manque d’amour de la créature Me fait pleurer amèrement. Lorsque Je vois que Je ne suis pas aimé, Je Me sens blessé. Cel"
LDC.T36.E0005.P024,LDC.T36.E0005.P024,0,284,4,PRESERVED_INSIDE_RUN,"'On peut dire que chaque fleur et chaque plante apporte le baiser, le « Je t’aime » de son Créateur à celle qui les regarde et les prend. No"
LDC.T36.E0044.P024,LDC.T36.E0044.P024,123,303,1,PRESERVED_INSIDE_RUN,"'Nous voyons alors la créature grandir à notre Image et à notre Ressemblance. Et ce sont là nos vraies Joies dans la Création, être capable "
LDC.T36.E0030.P025,LDC.T36.E0030.P025,0,185,3,PRESERVED_INSIDE_RUN,"'Écoute combien il est beau de vivre dans Mon Vouloir. Ce que Je fais, l’âme le fait elle aussi. Lorsqu’elle entend que Je lui dis « Je t’ai"
LDC.T36.E0018.P026,LDC.T36.E0018.P026,0,200,1,PRESERVED_INSIDE_RUN,"'Cette Prière s’impose sur nos Attributs divins et fait tomber des pluies de Miséricorde, de Grâces, de Pardon et d’Amour. Il suffit de dire"
LDC.T36.E0030.P026,LDC.T36.E0030.P026,0,173,1,PRESERVED_INSIDE_RUN,"'Et Moi, en entendant que Je suis aimé, Je la transforme tellement en Moi que nous disons d’une seule voix : « Aimons-les tous, faisons du b"
LDC.T36.E0039.P026,LDC.T36.E0039.P026,0,174,1,PRESERVED_INSIDE_RUN,'Parce qu’elle a reçu de nous la Vertu génératrice de pouvoir générer autant de vies qu’elle veut afin de pouvoir Nous dire : « Vous M’avez 
LDC.T36.E0023.P027,LDC.T36.E0023.P027,0,197,5,PRESERVED_INSIDE_RUN,"'Cette créature forme l’enchantement du Ciel tout entier. Et Nous l’appelons notre « bienvenue », la « porteuse » de toutes nos œuvres, « l’"
LDC.T36.E0041.P029,LDC.T36.E0041.P029,0,762,2,PRESERVED_INSIDE_RUN,'Et cette âme en arrive au point de se faire porteuse de notre Être suprême. Parce que Nous ne sortons jamais hors de notre Vouloir. Et quic
LDC.T36.E0027.P030,LDC.T36.E0027.P030,0,246,1,PRESERVED_INSIDE_RUN,"'Lorsque la créature est dans Mon Vouloir, Ma Volonté la trouve dans les pas de tous ceux qui M’aiment, dans leurs pensées et dans leurs par"
LDC.T36.E0027.P031,LDC.T36.E0027.P031,0,91,5,PRESERVED_INSIDE_RUN,"'C’est pourquoi Je t’appelle « Mon écho », « Mon amour », « la petite répétitrice de Ma Vie.'"
LDC.T36.E0039.P031,LDC.T36.E0039.P031,0,203,4,PRESERVED_INSIDE_RUN,"'Un seul « Je t’aime » par cette créature laisse derrière lui tout l’amour de toutes les autres créatures réunies. Ce « Je t’aime », si peti"
LDC.T36.E0022.P032,LDC.T36.E0022.P032,0,355,1,PRESERVED_INSIDE_RUN,"'Ainsi, dans chaque chose créée, dans le ciel constellé, dans la mer, dans les plantes, dans les fleurs, en toutes choses, Je Me retrouvais "
LDC.T36.E0032.P032,LDC.T36.E0032.P032,0,144,1,PRESERVED_INSIDE_RUN,'Si tu savais quelle compassion Je peux ressentir pour l’âme qui vit sans Ma Volonté. Je pourrais l’appeler « la scène douloureuse de la Cré
LDC.T36.E0043.P032,LDC.T36.E0043.P032,0,336,2,PRESERVED_INSIDE_RUN,"'Nous pouvons dire : « Nous vivons dans l’homme et Nous le portons, Nous Nous faisons porter par lui, et il n’est rien qu’il puisse faire sa"
LDC.T36.E0019.P034,LDC.T36.E0019.P034,0,238,1,PRESERVED_INSIDE_RUN,"'Par conséquent, en regardant cette créature, dans le délire de notre Amour, Nous lui disons : « Notre Vouloir te rend toujours plus belle e"
LDC.T36.E0017.P035,LDC.T36.E0017.P035,0,221,1,PRESERVED_INSIDE_RUN,'Nous appelons Nous-mêmes bienheureuse cette créature et Nous lui disons : « Tu es la plus heureuse et la plus fortunée des créatures parce 
LDC.T36.E0036.P037,LDC.T36.E0036.P037,0,383,1,PRESERVED_INSIDE_RUN,"'Ainsi, il y a des droits que Nous exigeons pour que la créature vive dans notre Volonté : des droits de Création, de Rédemption, des droits"
LDC.T36.E0040.P039,LDC.T36.E0040.P039,0,678,2,PRESERVED_INSIDE_RUN,"'Les Bienheureux n’ont rien à ajouter. Leur vie, leurs actes et leur volonté sont restés fixés en Nous. Et ils peuvent dire : « Notre jour e"
LDC.T36.E0014.P040,LDC.T36.E0014.P040,0,416,1,PRESERVED_INSIDE_RUN,"'Nous trouvons notre Puissance qui Nous honore comme Nous le méritons, notre Immensité qui renferme toute chose et met tout à notre disposit"
LDC.T36.E0018.P040,LDC.T36.E0018.P040,0,176,2,PRESERVED_INSIDE_RUN,"'Si Nous leur donnions, ce serait comme dit l’Évangile : « Ne donnez pas des perles aux pourceaux. » Ne les connaissant pas, ils les recouvr"
LDC.T36.E0023.P040,LDC.T36.E0023.P040,0,308,2,PRESERVED_INSIDE_RUN,"'Et avec ses actes d’amour répétés, c’est comme si Nous étions bombardés par des étoiles faisant pleuvoir sur Nous : « Amour, Amour, Amour. "
LDC.T36.E0024.P044,LDC.T36.E0024.P044,0,94,2,PRESERVED_INSIDE_RUN,"'Dans l’air qu’elles respirent, Je leur envoie Mon distinct « Je vous aime » en chaque souffle.'"
LDC.T36.E0029.P044,LDC.T36.E0029.P044,0,278,1,PRESERVED_INSIDE_RUN,'Tu nous donnes l’occasion et la gloire comme si Nous répétions de nouveau tout ce que Nous avons fait par Amour pour les créatures. » Notre
LDC.T36.E0037.P044,LDC.T36.E0037.P044,0,159,1,PRESERVED_INSIDE_RUN,"'Ces Actes ont le pouvoir de s’identifier avec tous et de prendre partout leur place d’honneur. Là où est Ma Volonté, ils peuvent dire : « C"
LDC.T36.E0046.P047,LDC.T36.E0046.P047,2,424,1,PRESERVED_INSIDE_RUN,"'Ma Mère, Je veux que tu sois la Mère de tous, et Je veux que tu fasses pour toutes les créatures ce que tu as fait pour Moi. Étends ta mate"
LDC.T36.E0008.P048,LDC.T36.E0008.P048,0,319,2,PRESERVED_INSIDE_RUN,"'De plus, dans Ma Volonté, rien n’est perdu. Pour qui vit dans Ma Volonté, Celle-ci tient compte de tout : les respirations, les battements "
LDC.T36.E0037.P049,LDC.T36.E0037.P049,0,108,1,PRESERVED_INSIDE_RUN,'Et elle peut dire : « J’ai formé Moi-même un paradis pour Moi-même parce que le divin Fiat a opéré avec Moi.'
LDC.T36.E0027.P061,LDC.T36.E0027.P061,0,195,1,PRESERVED_INSIDE_RUN,'Nous pouvons dire : « Il a changé notre sort et le sien. Il a renversé notre dessein sur lui. Il ne fait qu’apporter de la souffrance à not
